total_area,no_of_bed_room,no_of_bath_room,city,tiles,rent_tk,balcony
1113.94,3,3,feni city,yes,25245.65,2
1211.79,3,2,feni city,yes,19466.59,2
958.13,2,2,raipur city,yes,20559.89,2
974.46,2,2,lakshmipur city,yes,23024.98,0
699.9,2,2,lakshmipur city,no,14116.4,1
1114.43,2,2,feni city,yes,20012.97,2
1197.5,3,2,noakhali city,yes,29638.32,3
1052.95,1,1,feni city,yes,13161.84,0
1644.46,5,1,lakshmipur city,yes,29777.27,3
1260.98,3,1,feni city,yes,18619.91,1
1496.06,5,1,noakhali city,yes,28566.17,2
1393.26,3,1,feni city,yes,21121.53,1
726.93,1,1,lakshmipur city,yes,16094.2,1
1320.87,3,3,lakshmipur city,yes,27853.62,0
1197.76,2,1,feni city,yes,18512.78,0
798.33,2,2,lakshmipur city,yes,18688.01,2
1602.35,5,1,lakshmipur city,yes,30000.0,1
1178.47,3,1,feni city,yes,19021.35,1
1621.15,3,3,noakhali city,yes,30000.0,1
1661.22,4,1,noakhali city,yes,30000.0,4
879.57,2,2,lakshmipur city,yes,20805.62,2
1004.2,2,2,noakhali city,yes,23798.85,1
1093.68,2,1,feni city,yes,17901.31,0
1280.83,3,3,feni city,yes,22254.05,0
1018.19,2,2,lakshmipur city,yes,23262.48,2
1327.14,2,1,raipur city,no,16282.97,0
1554.84,5,1,feni city,yes,29327.96,5
902.14,2,1,lakshmipur city,no,20859.88,2
1270.12,4,2,noakhali city,yes,30000.0,3
1064.61,2,1,feni city,yes,18298.57,0
935.94,2,2,raipur city,no,13564.93,1
933.41,1,1,raipur city,yes,14408.96,1
1347.72,3,3,feni city,no,27929.46,2
1196.55,2,1,feni city,yes,20728.5,1
1299.86,3,2,raipur city,yes,20842.94,2
1324.21,4,2,lakshmipur city,yes,30000.0,1
1319.2,4,4,lakshmipur city,yes,30000.0,2
1394.29,4,2,noakhali city,yes,30000.0,1
1129.51,3,1,raipur city,yes,18937.52,1
1100.06,2,1,feni city,yes,19488.4,0
1401.0,3,3,noakhali city,yes,30000.0,2
1218.85,3,3,noakhali city,yes,26051.42,0
772.53,1,1,feni city,no,13692.52,1
1523.35,4,4,feni city,yes,30000.0,1
810.24,1,1,lakshmipur city,yes,11801.38,0
1302.18,3,2,feni city,no,26788.55,1
1061.74,1,1,feni city,yes,18279.47,1
821.84,1,1,raipur city,yes,10843.89,1
886.56,2,1,raipur city,yes,17016.83,1
1273.14,3,2,raipur city,yes,25232.08,3
859.45,2,2,feni city,yes,20981.57,2
1426.21,4,3,noakhali city,yes,30000.0,3
995.87,2,2,feni city,no,18180.91,2
969.09,2,2,raipur city,yes,18478.36,2
715.89,1,1,feni city,yes,10991.0,1
1057.78,3,3,raipur city,no,19076.23,0
1273.58,3,2,noakhali city,no,30000.0,2
1448.44,5,2,noakhali city,yes,30000.0,2
748.29,1,1,raipur city,yes,11976.75,1
1192.1,2,2,raipur city,yes,20967.73,2
661.09,3,3,lakshmipur city,no,23354.2,1
1032.06,3,2,feni city,yes,17640.21,1
1005.4,2,1,noakhali city,yes,17926.86,1
1450.89,3,3,noakhali city,yes,30000.0,2
1259.63,3,3,lakshmipur city,yes,28432.19,2
1237.49,2,1,feni city,yes,19454.69,0
1236.26,4,2,lakshmipur city,no,29424.24,2
901.11,2,1,lakshmipur city,yes,21558.83,1
1158.69,3,2,feni city,no,19922.4,2
779.77,2,2,feni city,yes,17160.98,2
844.67,2,2,raipur city,yes,16834.38,2
820.19,2,2,raipur city,yes,13238.79,1
1270.31,3,2,feni city,yes,29702.87,3
1438.13,3,2,noakhali city,no,30000.0,1
1457.65,3,1,lakshmipur city,yes,23688.63,0
1032.51,2,1,feni city,yes,15135.78,0
794.53,2,2,raipur city,no,14859.92,1
846.61,1,1,lakshmipur city,no,12753.57,0
1020.47,2,1,lakshmipur city,no,20841.24,2
1274.1,3,3,raipur city,no,25445.37,2
872.51,2,1,lakshmipur city,yes,17787.53,0
1276.4,3,2,raipur city,yes,26261.45,2
1233.78,3,2,lakshmipur city,no,20199.17,1
1309.93,3,1,feni city,yes,29070.89,3
1370.13,4,2,lakshmipur city,yes,28776.39,1
867.98,2,1,noakhali city,yes,17568.28,1
1111.42,3,1,raipur city,yes,18275.56,1
867.25,2,2,noakhali city,no,20507.07,2
1306.55,3,1,raipur city,yes,17659.9,1
1374.93,2,2,feni city,yes,19774.13,1
1333.05,4,1,lakshmipur city,yes,24261.5,1
1666.24,5,1,feni city,yes,25760.49,3
1636.33,5,1,raipur city,no,23416.67,0
1426.74,4,4,lakshmipur city,no,30000.0,4
1653.11,5,3,raipur city,yes,30000.0,1
1454.93,4,4,noakhali city,yes,30000.0,2
892.55,2,2,lakshmipur city,no,19831.33,1
1324.87,4,2,raipur city,no,27161.4,3
1130.65,3,1,raipur city,yes,21850.59,1
1074.34,2,2,feni city,yes,18944.11,2
909.71,2,1,noakhali city,yes,16378.43,0
1113.79,2,1,feni city,no,16541.63,0
1694.01,5,2,feni city,yes,27994.45,4
1221.02,3,3,noakhali city,yes,30000.0,2
1097.6,2,1,raipur city,no,18532.04,2
860.52,2,1,noakhali city,yes,21222.46,0
1229.28,3,2,raipur city,yes,22092.6,0
1199.31,2,1,noakhali city,yes,21210.78,2
1541.57,3,2,raipur city,no,24743.05,1
1427.15,4,2,noakhali city,yes,27293.04,0
1036.34,2,2,feni city,no,18379.17,1
934.44,2,2,feni city,no,17490.73,1
1583.59,4,4,lakshmipur city,no,30000.0,2
1030.01,2,1,lakshmipur city,yes,18530.03,0
1396.66,3,2,noakhali city,no,27522.91,2
1067.3,2,1,noakhali city,no,16747.32,0
873.25,2,2,raipur city,yes,14405.07,0
1272.58,4,2,noakhali city,no,23806.44,1
970.67,2,2,feni city,yes,16936.6,2
1278.42,2,1,noakhali city,no,22510.84,0
1220.14,4,4,raipur city,yes,25313.17,1
1473.21,4,3,raipur city,yes,26356.45,2
1128.14,3,2,feni city,yes,19571.55,1
1001.83,2,1,noakhali city,yes,17421.46,1
946.76,3,1,feni city,yes,22589.73,3
1103.86,3,1,feni city,no,20512.2,0
1213.65,3,2,feni city,yes,28930.54,2
1529.38,4,4,lakshmipur city,no,26835.4,0
1453.03,4,1,raipur city,yes,19926.04,1
724.93,1,1,feni city,no,9649.6,0
1043.05,2,1,feni city,yes,17910.01,2
862.07,2,1,raipur city,no,13009.38,0
1320.67,3,3,feni city,yes,28630.5,0
1131.2,3,1,noakhali city,yes,30000.0,3
1399.08,4,1,noakhali city,no,30000.0,4
778.08,2,1,noakhali city,yes,17555.97,1
990.92,2,2,noakhali city,yes,27006.95,1
968.99,2,1,raipur city,yes,16354.52,2
996.43,2,1,raipur city,yes,14064.84,0
558.76,2,1,noakhali city,yes,12258.15,0
911.94,2,1,lakshmipur city,yes,15661.09,2
787.24,2,1,noakhali city,yes,21842.19,2
1395.13,3,2,feni city,yes,19820.95,0
927.06,2,2,lakshmipur city,yes,17194.41,1
1303.9,3,3,lakshmipur city,yes,30000.0,2
1003.92,2,2,feni city,yes,19171.07,1
1159.73,2,1,lakshmipur city,no,17803.21,0
1178.94,3,3,lakshmipur city,no,22255.66,1
1083.67,3,1,raipur city,yes,15923.69,1
845.96,1,1,noakhali city,yes,16864.48,0
822.59,2,2,feni city,no,18335.24,1
1704.94,5,4,raipur city,yes,30000.0,5
843.47,1,1,lakshmipur city,yes,16313.76,0
1623.02,5,1,raipur city,yes,22804.96,0
404.85,1,1,lakshmipur city,yes,9343.26,0
1218.07,2,2,feni city,no,19834.49,1
1093.87,2,1,raipur city,yes,18604.89,1
1118.73,3,3,feni city,yes,24593.22,1
1148.86,3,1,feni city,yes,17777.41,2
1367.17,3,2,feni city,no,24460.39,0
815.97,2,2,noakhali city,yes,21747.57,1
1471.87,4,3,feni city,yes,28729.52,4
1716.34,5,3,lakshmipur city,yes,30000.0,3
968.94,2,2,raipur city,yes,19251.5,2
1141.6,3,3,feni city,yes,30000.0,3
1110.01,2,2,raipur city,yes,18144.26,2
1313.14,3,3,raipur city,no,23139.96,1
819.84,2,2,feni city,yes,,0
1095.17,2,2,noakhali city,yes,21993.91,2
964.4,2,2,noakhali city,yes,24059.54,0
859.41,1,1,feni city,no,12613.09,1
851.62,2,1,feni city,yes,13289.68,1
1222.32,3,2,feni city,no,24254.99,3
1247.45,3,2,noakhali city,no,30000.0,2
1498.71,4,4,feni city,yes,30000.0,3
947.7,2,1,raipur city,yes,12362.48,0
817.69,1,1,lakshmipur city,yes,15038.12,1
1226.69,4,2,lakshmipur city,yes,27534.45,1
1237.37,3,3,feni city,no,25109.57,3
946.95,2,2,noakhali city,yes,17167.28,0
1300.05,4,2,raipur city,no,26686.88,4
898.8,2,2,feni city,yes,21633.69,2
1200.69,3,2,raipur city,yes,25175.41,3
1156.49,2,2,raipur city,no,15715.64,0
1655.0,4,3,noakhali city,no,30000.0,0
815.61,2,2,feni city,no,14412.19,2
1128.42,3,1,lakshmipur city,yes,22525.37,3
1636.72,5,1,feni city,no,27192.91,3
827.84,1,1,noakhali city,yes,19532.62,1
873.36,2,2,raipur city,yes,16555.94,0
1100.58,3,3,noakhali city,yes,28845.25,3
1120.82,3,2,feni city,no,22928.28,2
1242.11,4,2,raipur city,yes,22506.02,2
1545.74,4,4,lakshmipur city,yes,30000.0,2
1310.84,2,2,feni city,yes,21879.85,0
1029.27,2,1,lakshmipur city,yes,20439.77,1
830.91,1,1,feni city,yes,15129.57,0
1540.62,4,2,raipur city,yes,21542.49,1
958.61,2,2,feni city,yes,19492.84,1
1256.56,4,1,lakshmipur city,no,26386.04,3
1720.73,4,4,noakhali city,no,30000.0,3
1126.85,3,3,feni city,yes,22017.37,0
1308.11,3,1,noakhali city,yes,25436.07,2
1307.04,3,3,raipur city,no,19260.45,0
1070.7,3,3,feni city,yes,22087.84,0
1038.54,2,2,lakshmipur city,yes,21409.53,0
1044.08,,2,raipur city,yes,16643.39,1
889.03,2,2,noakhali city,yes,17922.71,0
1478.35,3,3,feni city,yes,26556.32,2
801.55,1,1,noakhali city,yes,17684.09,0
671.76,1,1,raipur city,no,7813.99,0
1199.23,2,1,feni city,no,15347.14,0
1274.7,3,1,raipur city,yes,21068.77,3
1226.7,3,1,lakshmipur city,yes,21906.16,0
935.3,2,2,lakshmipur city,no,21700.13,1
829.32,1,1,noakhali city,yes,14627.52,0
1650.87,4,4,noakhali city,yes,30000.0,4
1471.41,4,4,feni city,yes,26493.92,1
1163.1,3,3,lakshmipur city,yes,27870.96,3
1168.1,3,1,noakhali city,yes,28830.92,3
1606.39,3,3,noakhali city,yes,30000.0,3
1621.46,4,3,lakshmipur city,yes,30000.0,2
817.03,3,2,raipur city,no,17370.66,3
1234.7,3,2,feni city,yes,22588.04,2
1216.85,2,2,lakshmipur city,no,25727.44,2
884.58,2,1,lakshmipur city,no,16430.05,2
1157.66,2,1,noakhali city,yes,20836.51,0
1024.87,2,2,raipur city,yes,16291.81,2
883.27,2,1,raipur city,yes,16776.99,2
1132.59,2,2,noakhali city,yes,21056.73,0
999.9,2,2,raipur city,no,18278.56,0
829.67,1,1,feni city,yes,13121.13,1
1106.05,3,3,raipur city,yes,17691.4,1
1478.64,3,1,noakhali city,yes,30000.0,3
1319.43,3,3,lakshmipur city,yes,21762.43,0
1513.11,4,1,feni city,yes,30000.0,2
913.06,2,1,noakhali city,yes,19346.01,1
1150.67,3,1,noakhali city,yes,29641.39,2
1356.59,4,4,noakhali city,yes,30000.0,3
1058.78,3,3,noakhali city,yes,30000.0,2
828.11,2,1,noakhali city,yes,16050.57,1
1068.84,2,1,feni city,yes,16664.5,2
1100.96,3,2,,yes,23022.63,1
1199.92,2,2,lakshmipur city,no,25932.82,1
526.17,2,1,lakshmipur city,no,13113.51,0
1128.66,3,1,noakhali city,yes,25699.26,0
1594.54,3,2,feni city,yes,24284.35,0
1694.59,5,1,feni city,yes,27256.94,3
992.48,2,2,lakshmipur city,yes,20659.25,0
1313.29,4,1,lakshmipur city,yes,30000.0,2
1441.62,2,2,lakshmipur city,yes,25066.7,2
1156.13,3,2,feni city,yes,23483.89,0
1749.86,5,1,noakhali city,yes,30000.0,0
1061.75,2,2,lakshmipur city,yes,18313.31,2
1118.07,2,2,noakhali city,yes,20205.22,1
694.42,1,1,raipur city,yes,9483.68,1
937.67,2,1,raipur city,yes,15863.23,2
1545.2,4,3,feni city,no,30000.0,0
928.59,1,1,feni city,yes,14667.17,0
680.79,2,2,feni city,no,16711.58,2
1097.69,3,2,noakhali city,yes,23081.87,0
900.95,2,2,noakhali city,yes,23005.18,1
668.26,2,2,raipur city,yes,13908.75,1
1032.86,2,2,raipur city,yes,15292.83,2
1321.57,3,2,raipur city,no,24011.9,1
1110.97,3,3,noakhali city,yes,25595.85,2
1201.6,3,2,feni city,yes,19586.18,1
1190.46,3,2,feni city,yes,20828.13,2
847.1,2,1,raipur city,no,15224.93,1
1389.0,3,3,noakhali city,no,28519.3,3
,2,2,lakshmipur city,yes,18766.77,0
1291.92,4,3,noakhali city,yes,28587.73,2
1115.7,2,2,raipur city,no,18192.78,0
849.13,2,1,noakhali city,yes,21053.78,2
876.83,1,1,lakshmipur city,no,13446.55,0
823.95,2,1,lakshmipur city,yes,20507.0,1
1317.39,3,1,raipur city,no,20393.86,1
1105.13,3,1,raipur city,yes,14311.65,0
934.8,3,2,noakhali city,yes,22975.96,1
640.62,2,2,lakshmipur city,yes,17248.76,0
745.26,2,2,lakshmipur city,no,13621.56,0
1366.17,4,2,noakhali city,no,30000.0,2
771.89,2,2,noakhali city,no,18960.91,2
1103.83,2,1,raipur city,yes,18390.63,2
1340.37,3,2,lakshmipur city,yes,26527.49,3
959.42,3,2,raipur city,no,20054.56,3
1196.04,2,2,feni city,yes,24086.59,2
1317.94,4,4,raipur city,yes,23346.31,4
1315.3,3,2,raipur city,no,19386.02,3
1325.3,2,1,noakhali city,yes,22753.47,1
1597.91,4,2,feni city,no,30000.0,3
1387.1,3,2,noakhali city,no,29932.18,2
1286.82,3,3,raipur city,yes,25344.0,0
1131.11,4,4,noakhali city,yes,28817.44,0
682.79,1,1,lakshmipur city,yes,11172.42,0
818.64,1,1,feni city,yes,11741.68,1
1126.84,2,2,raipur city,yes,17930.48,2
806.02,2,1,feni city,yes,16175.02,1
983.57,2,1,lakshmipur city,no,17943.84,2
1074.41,3,1,feni city,yes,21232.66,0
1044.05,2,2,lakshmipur city,yes,18723.97,1
1497.32,3,2,feni city,no,23027.35,0
1542.33,4,2,feni city,yes,28750.88,1
1123.44,3,3,noakhali city,yes,27767.5,1
1027.42,2,1,raipur city,yes,17982.11,1
705.04,2,1,raipur city,yes,12068.97,2
1189.84,2,2,lakshmipur city,no,22450.43,1
981.92,1,1,feni city,yes,14784.54,0
1814.9,5,2,raipur city,yes,26773.24,1
992.89,1,1,lakshmipur city,yes,15664.66,0
1466.92,3,1,raipur city,yes,21359.5,0
1168.5,2,2,raipur city,no,15913.73,2
1040.17,2,2,raipur city,yes,19184.7,2
934.59,2,1,lakshmipur city,no,16007.77,1
1433.06,4,1,feni city,yes,30000.0,3
1298.22,3,1,raipur city,yes,19525.53,3
1047.85,3,1,lakshmipur city,yes,19498.21,0
1210.13,2,1,raipur city,yes,15050.35,2
1086.06,3,2,lakshmipur city,no,25046.1,0
951.41,2,2,feni city,yes,19232.46,0
946.18,3,1,feni city,yes,16651.74,1
979.62,2,1,noakhali city,no,22173.35,2
747.72,1,1,raipur city,yes,12783.31,1
1154.35,3,2,raipur city,yes,26039.41,3
1311.87,4,1,feni city,yes,21781.84,3
1546.53,4,3,feni city,yes,30000.0,1
1404.82,3,3,raipur city,yes,22808.97,1
1405.07,3,2,feni city,no,22371.96,2
899.49,1,1,lakshmipur city,yes,12769.68,1
1303.08,4,2,lakshmipur city,yes,30000.0,1
1114.96,3,1,noakhali city,no,27858.63,2
941.17,2,2,feni city,yes,16002.81,1
1179.9,3,2,raipur city,yes,20609.08,1
1106.14,1,1,raipur city,no,14501.1,0
1349.82,3,1,lakshmipur city,yes,23073.32,0
1164.25,2,2,raipur city,yes,22584.49,2
1219.13,3,1,raipur city,yes,20357.9,0
1284.16,4,4,noakhali city,yes,30000.0,4
1311.57,2,2,feni city,yes,20627.56,2
1181.67,3,3,raipur city,yes,21016.79,2
1229.25,3,3,raipur city,no,24593.12,1
941.39,2,1,noakhali city,yes,21721.33,2
1423.55,4,2,raipur city,no,22753.03,1
910.38,2,1,noakhali city,no,20050.6,2
1115.68,2,2,feni city,yes,21952.22,2
936.37,2,1,noakhali city,yes,23734.4,1
1230.4,3,2,feni city,yes,20203.28,0
,1,1,lakshmipur city,yes,15831.11,1
683.66,1,1,raipur city,yes,10113.31,1
1117.98,3,3,lakshmipur city,no,26991.92,3
1066.82,2,1,raipur city,no,13785.23,2
1281.64,3,2,noakhali city,yes,26247.01,3
1223.45,2,1,noakhali city,yes,22215.77,2
1166.71,3,3,lakshmipur city,no,27030.25,0
986.89,2,1,feni city,yes,17672.17,2
969.66,2,2,feni city,yes,19081.14,0
1264.57,3,2,noakhali city,yes,28712.46,1
1197.63,3,1,noakhali city,no,29252.69,1
901.77,2,2,feni city,yes,17602.06,2
1349.82,4,2,raipur city,yes,22615.18,4
790.41,2,1,feni city,yes,15203.05,0
1237.64,3,3,lakshmipur city,no,24755.78,0
1132.53,2,1,lakshmipur city,yes,21991.13,1
888.45,2,1,lakshmipur city,no,18110.52,2
1493.9,3,1,lakshmipur city,no,21935.62,0
847.51,2,2,noakhali city,yes,20722.02,1
744.17,2,1,lakshmipur city,yes,17953.41,0
795.28,1,1,noakhali city,yes,16792.79,1
861.03,3,3,feni city,yes,27512.24,3
996.11,1,1,noakhali city,yes,17993.27,0
1128.78,3,1,lakshmipur city,yes,28150.81,3
1382.49,4,1,feni city,yes,21088.41,2
883.28,3,1,lakshmipur city,yes,19954.12,0
440.83,1,1,lakshmipur city,yes,10654.13,0
1220.96,3,1,lakshmipur city,no,23921.82,0
1063.82,2,1,feni city,yes,14250.28,0
1527.25,5,1,noakhali city,yes,30000.0,4
887.87,2,1,feni city,yes,15206.67,2
1287.58,3,2,feni city,yes,27476.28,3
1405.64,3,2,noakhali city,yes,30000.0,1
1126.48,3,1,lakshmipur city,yes,23503.3,1
1067.36,3,3,feni city,no,18116.76,0
1324.31,4,4,lakshmipur city,yes,30000.0,4
1292.76,3,1,lakshmipur city,no,22009.11,1
1132.25,2,1,noakhali city,yes,18752.19,0
1189.14,3,2,raipur city,yes,18770.66,0
1144.5,3,1,raipur city,no,19338.13,3
1103.31,3,1,raipur city,yes,17044.3,3
1101.06,3,3,feni city,yes,20153.81,0
740.85,1,1,lakshmipur city,yes,13026.13,1
1301.84,3,2,noakhali city,yes,30000.0,2
1034.92,3,2,lakshmipur city,yes,24733.84,3
733.67,1,1,raipur city,yes,9056.82,0
749.93,1,1,feni city,,13124.14,1
782.73,2,2,lakshmipur city,yes,23491.23,2
1124.47,3,2,lakshmipur city,yes,23485.27,1
852.77,1,1,lakshmipur city,yes,18271.83,1
1228.18,3,2,raipur city,yes,20243.0,2
1109.99,2,2,lakshmipur city,no,18602.09,2
983.94,2,1,feni city,yes,15449.1,2
1276.35,3,3,raipur city,yes,25303.72,1
1332.5,3,1,noakhali city,yes,30000.0,3
1521.67,2,1,raipur city,yes,17670.76,0
1177.16,3,2,feni city,yes,21614.98,0
1242.98,3,2,lakshmipur city,yes,27989.97,0
846.24,2,1,noakhali city,yes,18068.35,1
1180.07,3,3,raipur city,yes,21297.18,1
1044.55,3,3,feni city,yes,26163.69,2
644.01,1,1,noakhali city,no,15120.31,1
1299.54,3,1,raipur city,yes,16433.56,0
898.05,2,2,raipur city,no,17101.13,0
1058.25,3,2,noakhali city,yes,29210.95,2
931.67,3,1,noakhali city,yes,23964.94,3
1447.32,3,2,raipur city,yes,21122.78,1
1179.22,3,3,feni city,yes,25414.55,2
795.42,2,2,raipur city,yes,14337.44,2
884.19,1,1,noakhali city,no,11923.31,0
1285.3,4,4,noakhali city,yes,30000.0,1
906.23,2,1,noakhali city,yes,21651.0,2
1151.48,3,3,raipur city,yes,21081.26,2
570.42,1,1,raipur city,yes,8143.36,0
1080.66,2,1,noakhali city,yes,24881.96,1
1338.15,3,3,feni city,yes,29131.13,2
969.68,2,2,feni city,yes,16194.6,1
1500.38,5,4,lakshmipur city,yes,30000.0,2
1657.3,4,3,raipur city,no,29763.44,2
1622.99,5,2,lakshmipur city,yes,30000.0,4
938.63,1,1,feni city,yes,14850.8,0
749.83,1,1,noakhali city,yes,17690.72,1
1297.83,3,2,feni city,yes,27411.43,3
1438.2,3,1,raipur city,no,17836.99,0
1652.64,5,2,feni city,yes,30000.0,4
1158.72,3,2,lakshmipur city,no,24837.78,2
1259.94,2,1,noakhali city,yes,23778.83,0
1350.52,3,1,raipur city,yes,24980.1,3
1415.1,4,1,feni city,yes,30000.0,4
1057.23,2,2,lakshmipur city,yes,24700.37,1
1438.55,3,2,raipur city,no,24366.0,3
705.22,2,1,raipur city,yes,11341.46,1
1114.75,2,2,lakshmipur city,yes,21015.09,2
1034.23,1,1,lakshmipur city,yes,16087.0,1
1230.0,3,2,feni city,yes,23633.04,2
1337.79,3,2,feni city,yes,23786.27,0
1149.56,3,2,lakshmipur city,yes,26609.21,0
1037.31,2,2,raipur city,yes,16905.82,0
783.55,2,2,feni city,yes,15825.01,0
1071.57,1,1,feni city,no,12903.92,0
799.62,2,1,feni city,yes,14365.72,2
1267.15,3,2,noakhali city,yes,22562.14,0
1143.55,3,2,raipur city,yes,18336.53,1
921.5,3,3,lakshmipur city,yes,23253.87,0
1153.11,3,3,noakhali city,yes,30000.0,3
1311.1,4,2,lakshmipur city,no,30000.0,4
1067.51,3,3,feni city,yes,21272.43,3
1332.06,4,1,lakshmipur city,yes,30000.0,3
1526.66,5,1,raipur city,yes,30000.0,5
1528.91,4,3,lakshmipur city,yes,28611.34,1
936.4,2,2,lakshmipur city,yes,15449.9,0
1013.17,2,2,noakhali city,yes,25698.63,1
1753.74,3,2,feni city,no,24205.6,1
1021.35,2,2,raipur city,no,19973.01,2
1390.17,3,3,feni city,yes,29229.12,1
1040.28,2,2,raipur city,no,16062.32,2
1327.61,3,2,lakshmipur city,no,26211.46,3
1235.7,3,1,feni city,no,21123.52,0
1281.66,3,3,feni city,no,25177.84,3
1265.59,3,3,noakhali city,yes,28796.19,3
1101.06,3,3,raipur city,yes,21205.22,3
818.42,2,2,raipur city,yes,13891.32,1
966.58,3,1,feni city,yes,20377.67,3
1412.89,5,4,feni city,yes,30000.0,3
1042.14,2,2,raipur city,no,18138.06,2
1331.03,3,2,feni city,yes,30000.0,3
1215.07,3,1,noakhali city,no,24014.95,3
1050.66,3,2,raipur city,yes,21430.69,2
1763.67,5,1,lakshmipur city,no,28943.56,0
1191.97,2,1,noakhali city,yes,25748.47,0
1508.95,4,1,lakshmipur city,yes,30000.0,0
1060.63,3,1,raipur city,no,19453.76,3
1021.49,2,1,noakhali city,no,22905.92,1
1449.89,4,4,feni city,no,30000.0,4
1048.43,2,1,raipur city,yes,16570.87,1
1029.24,3,2,feni city,yes,19661.79,3
1101.44,2,1,noakhali city,yes,21762.7,0
994.93,2,2,noakhali city,no,17522.72,0
1716.13,5,2,raipur city,yes,26059.45,3
1105.53,2,1,feni city,no,20519.89,1
1201.64,2,2,noakhali city,yes,27232.91,0
1159.81,2,1,raipur city,no,16425.02,2
630.91,2,1,noakhali city,no,13616.82,0
742.44,1,1,lakshmipur city,yes,13214.3,0
1143.17,3,2,lakshmipur city,yes,21878.47,2
1115.21,2,1,noakhali city,yes,21838.53,0
801.83,1,1,raipur city,no,10292.84,0
775.07,2,2,feni city,yes,19194.2,2
1097.04,2,1,noakhali city,yes,17666.17,0
1080.71,2,2,noakhali city,yes,21064.24,2
1389.06,4,1,feni city,yes,24027.59,3
1178.4,3,3,feni city,yes,23386.46,3
924.59,1,1,raipur city,yes,12090.83,1
1145.27,3,2,noakhali city,yes,28070.5,2
1221.79,2,1,raipur city,yes,16037.32,2
1446.87,4,1,noakhali city,yes,30000.0,4
877.01,3,3,lakshmipur city,yes,23014.31,2
958.22,3,1,noakhali city,yes,29535.19,3
1268.4,3,1,feni city,yes,22720.97,0
1257.04,3,3,feni city,yes,30000.0,3
964.53,2,1,feni city,yes,13978.86,1
904.47,1,1,feni city,yes,10919.25,0
1264.5,3,3,feni city,no,27000.3,0
1291.75,3,1,noakhali city,no,23398.94,3
1184.32,4,3,lakshmipur city,yes,29785.33,2
1444.52,4,2,lakshmipur city,no,30000.0,3
826.65,2,1,noakhali city,no,17611.43,2
1040.78,3,1,lakshmipur city,yes,20802.77,2
966.38,2,1,feni city,no,14075.94,0
1452.16,4,4,noakhali city,yes,30000.0,3
1134.88,3,3,feni city,yes,26462.86,0
774.62,2,1,raipur city,no,11737.37,0
1200.02,3,1,feni city,yes,18597.85,2
1094.84,3,3,raipur city,yes,21998.2,2
786.18,2,2,feni city,no,13629.34,1
1229.36,4,1,noakhali city,yes,23186.04,0
1387.4,4,1,raipur city,yes,19988.51,3
871.52,1,1,feni city,no,13311.43,1
1107.26,2,2,raipur city,no,16272.18,0
810.92,1,1,noakhali city,yes,13066.37,0
1325.17,3,2,raipur city,yes,22859.78,3
1265.27,3,3,feni city,yes,22360.23,0
491.16,1,1,lakshmipur city,yes,12496.83,1
1261.04,3,2,feni city,yes,20647.56,2
1163.01,3,2,feni city,yes,19847.67,1
1257.7,2,1,noakhali city,yes,24365.64,2
1437.67,5,2,feni city,yes,30000.0,3
1291.49,3,1,lakshmipur city,no,27453.65,1
1131.82,2,2,feni city,yes,21429.72,0
1166.82,3,3,noakhali city,yes,30000.0,1
1306.46,3,3,feni city,yes,30000.0,2
1389.28,3,2,feni city,yes,22900.52,3
887.49,3,1,raipur city,yes,14962.42,1
1279.79,3,2,feni city,yes,27963.84,3
858.74,2,2,raipur city,yes,17177.05,1
1357.15,3,1,lakshmipur city,no,23528.94,1
1327.71,4,1,feni city,yes,26522.8,4
1400.25,4,4,raipur city,yes,25042.73,1
726.52,1,1,raipur city,no,11744.61,1
1114.27,3,1,feni city,yes,24384.63,1
981.11,3,2,feni city,no,15520.75,0
866.34,1,1,noakhali city,yes,14474.5,0
1044.3,2,1,lakshmipur city,yes,17816.99,2
747.28,2,2,raipur city,yes,15877.6,0
936.22,2,2,feni city,yes,14184.72,0
1044.83,3,1,raipur city,yes,21468.14,3
1190.8,3,1,lakshmipur city,yes,20512.36,1
984.64,2,1,noakhali city,no,18948.52,1
1365.01,3,2,lakshmipur city,yes,30000.0,3
1202.39,3,1,lakshmipur city,no,23937.32,3
1078.39,1,1,noakhali city,yes,20136.45,1
611.87,1,1,feni city,yes,13698.36,1
1070.73,2,1,noakhali city,no,19783.6,1
1047.88,3,3,noakhali city,yes,30000.0,3
907.48,2,1,lakshmipur city,yes,18219.75,2
1292.81,3,2,raipur city,no,18347.04,3
1183.57,3,2,raipur city,yes,25693.81,3
1290.69,4,1,noakhali city,yes,27379.1,2
778.62,2,1,lakshmipur city,yes,18214.45,1
1268.82,4,3,lakshmipur city,yes,30000.0,4
894.39,3,3,raipur city,yes,17289.45,1
1506.79,4,2,noakhali city,yes,30000.0,2
780.09,1,1,feni city,yes,11193.95,0
1086.89,1,1,raipur city,yes,11954.14,1
939.93,3,2,feni city,yes,17459.99,0
716.83,2,1,raipur city,yes,14376.18,1
1481.87,4,4,feni city,yes,30000.0,4
1030.43,2,1,feni city,yes,13935.38,0
1103.49,3,3,noakhali city,yes,30000.0,1
869.54,2,1,lakshmipur city,yes,17940.3,1
1183.19,4,2,noakhali city,yes,30000.0,1
904.5,2,1,raipur city,yes,16694.03,1
